Subplot	Taxon	Cover	Comments	Insert user	Insert time	Update user	Update time
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 1	Trichophorum cespitosum (Mýrafinnungur)	1		nave.huldaba	14-10-2022 15:19		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 1	Carex nigra (Mýrastör)	2		nave.huldaba	14-10-2022 15:19		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 1	Equisetum palustre (Mýrelfting)	2		nave.huldaba	14-10-2022 15:19		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 1	Carex dioica (Sérbýlisstör)	•		nave.huldaba	14-10-2022 15:19		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 1	Luzula multiflora	•		nave.huldaba	14-10-2022 15:19		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 1	Carex chordorrhiza (Vetrarkvíðastör)	2		nave.huldaba	14-10-2022 15:20		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 3	Vaccinium uliginosum	3		nave.huldaba	14-10-2022 15:22		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 3	Thalictrum alpinum (Brjóstagras)	+		nave.huldaba	14-10-2022 15:22		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 3	Menyanthes trifoliata (Horblaðka)	4		nave.huldaba	14-10-2022 15:23		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 3	Bistorta vivipara (Kornsúra)	1		nave.huldaba	14-10-2022 15:23		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 3	Pinguicula vulgaris (Lyfjagras)	+		nave.huldaba	14-10-2022 15:23		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 3	Carex nigra (Mýrastör)	2		nave.huldaba	14-10-2022 15:23		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 3	Equisetum palustre (Mýrelfting)	2		nave.huldaba	14-10-2022 15:24		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 3	Carex chordorrhiza (Vetrarkvíðastör)	1		nave.huldaba	14-10-2022 15:24		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 4	Vaccinium uliginosum	3		nave.huldaba	14-10-2022 15:26		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 4	Festuca vivipara (Blávingull)	+		nave.huldaba	14-10-2022 15:26		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 4	Thalictrum alpinum (Brjóstagras)	2		nave.huldaba	14-10-2022 15:26		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 4	Empetrum nigrum (Krækilyng)	2		nave.huldaba	14-10-2022 15:27		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 4	Selaginella selaginoides (Mosajafni)	•		nave.huldaba	14-10-2022 15:27		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 4	Trichophorum cespitosum (Mýrafinnungur)	1		nave.huldaba	14-10-2022 15:27		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 4	Carex nigra (Mýrastör)	2		nave.huldaba	14-10-2022 15:27		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 4	Equisetum palustre (Mýrelfting)	2		nave.huldaba	14-10-2022 15:28		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 4	Carex chordorrhiza (Vetrarkvíðastör)	+		nave.huldaba	14-10-2022 15:32		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 5	Carex panicea (Belgjastör)	1		nave.huldaba	14-10-2022 15:35		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 5	Vaccinium uliginosum	3		nave.huldaba	14-10-2022 15:35		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 5	Thalictrum alpinum (Brjóstagras)	1		nave.huldaba	14-10-2022 15:35		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 5	Carex rariflora (Hengistör)	•		nave.huldaba	14-10-2022 15:36		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 5	Empetrum nigrum (Krækilyng)	2		nave.huldaba	14-10-2022 15:36		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 5	Trichophorum cespitosum (Mýrafinnungur)	2		nave.huldaba	14-10-2022 15:36		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 5	Carex nigra (Mýrastör)	3		nave.huldaba	14-10-2022 15:36		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 5	Equisetum palustre (Mýrelfting)	1		nave.huldaba	14-10-2022 15:37		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Thalictrum alpinum (Brjóstagras)	1		nave.huldaba	14-10-2022 15:38		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Salix herbacea (Grasvíðir)	2		nave.huldaba	14-10-2022 15:39		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Calamagrostis neglecta (Hálmgresi)	+		nave.huldaba	14-10-2022 15:39		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Carex capillaris (Hárleggjastör)	+		nave.huldaba	14-10-2022 15:39		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Carex rariflora (Hengistör)	1		nave.huldaba	14-10-2022 15:39		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Menyanthes trifoliata (Horblaðka)	+		nave.huldaba	14-10-2022 15:39		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Anthoxanthum odoratum (Ilmreyr)	+		nave.huldaba	14-10-2022 15:40		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Bistorta vivipara (Kornsúra)	2		nave.huldaba	14-10-2022 15:40		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Carex nigra (Mýrastör)	2		nave.huldaba	14-10-2022 15:40		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Equisetum palustre (Mýrelfting)	2		nave.huldaba	14-10-2022 15:41		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Agrostis vinealis (Týtulíngresi)	+		nave.huldaba	14-10-2022 15:41		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Luzula multiflora	+		nave.huldaba	14-10-2022 15:41		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 6	Carex chordorrhiza (Vetrarkvíðastör)	+		nave.huldaba	14-10-2022 15:41		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Festuca vivipara (Blávingull)	+		nave.huldaba	14-10-2022 15:43		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Thalictrum alpinum (Brjóstagras)	3		nave.huldaba	14-10-2022 15:43		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Carex capillaris (Hárleggjastör)	1		nave.huldaba	14-10-2022 15:43		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Menyanthes trifoliata (Horblaðka)	1		nave.huldaba	14-10-2022 15:44		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Galium normanii (Hvítmaðra)	+		nave.huldaba	14-10-2022 15:44		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Bistorta vivipara (Kornsúra)	2		nave.huldaba	14-10-2022 15:44		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Selaginella selaginoides (Mosajafni)	+		nave.huldaba	14-10-2022 15:44		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Trichophorum cespitosum (Mýrafinnungur)	1		nave.huldaba	14-10-2022 15:45		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Carex nigra (Mýrastör)	3		nave.huldaba	14-10-2022 15:45		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Equisetum palustre (Mýrelfting)	1		nave.huldaba	14-10-2022 15:45		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Luzula multiflora	+		nave.huldaba	14-10-2022 15:45		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 8	Carex chordorrhiza (Vetrarkvíðastör)	1		nave.huldaba	14-10-2022 15:46		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Comarum palustre (Engjarós)	•		nave.huldaba	14-10-2022 15:47		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Platanthera hyperborea (Friggjargras)	•		nave.huldaba	14-10-2022 15:48		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Galium verum (Gulmaðra)	•		nave.huldaba	14-10-2022 15:48		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Agrostis capillaris (Hálíngresi)	•		nave.huldaba	14-10-2022 15:48		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Carex echinata (Ígulstör)	•		nave.huldaba	14-10-2022 15:50		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Eriophorum angustifolium (Klófífa)	•		nave.huldaba	14-10-2022 15:50		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Alchemilla alpina (Ljónslappi)	•		nave.huldaba	14-10-2022 15:51		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Epilobium palustre (Mýradúnurt)	•		nave.huldaba	14-10-2022 15:52		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Leontodon autumnalis (Skarifífill)	•		nave.huldaba	14-10-2022 15:52		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Drosera rotundifolia (Sóldögg)	•		nave.huldaba	14-10-2022 15:52		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Carex rostrata (Tjarnastör)	•		nave.huldaba	14-10-2022 15:53		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Festuca rubra (Vingull)	•		nave.huldaba	14-10-2022 15:53		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Salix phylicifolia (Gulvíðir)	•		nave.huldaba	14-10-2022 15:54		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Cerastium fontanum (Vegarfi)	•		nave.huldaba	14-10-2022 15:54		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Equisetum pratense (Vallelfting)	•		nave.huldaba	17-10-2022 08:26		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Geum rivale (Fjalldalafífill)	•		nave.huldaba	17-10-2022 08:27		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Deschampsia cespitosa (Snarrótarpuntur)	•		nave.huldaba	17-10-2022 08:28		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Tofieldia pusilla (Sýkigras)	•		nave.huldaba	17-10-2022 08:29		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Caltha palustris (Hófsóley)	•		nave.huldaba	17-10-2022 08:30		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Ranunculus subborealis (Brennisóley)	•		nave.huldaba	17-10-2022 08:30		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Salix arctica (Fjallavíðir)	•		nave.huldaba	17-10-2022 08:31		
13098 - Vöktun náttúruverndarsvæða - VF-41-09 - 10-08-2022 - 0	Salix lanata (Loðvíðir)	•		nave.huldaba	17-10-2022 08:31		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 1	Carex subspathacea (Flæðastör)	+		nave.huldaba	17-10-2022 08:44		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 1	Plantago maritima (Kattartunga)	3		nave.huldaba	17-10-2022 08:45		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 1	Stellaria humifusa (Lágarfi)	2		nave.huldaba	17-10-2022 08:45		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 1	Puccinellia coarctata (Varpafitjungur)	4		nave.huldaba	17-10-2022 08:45		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 1	Agrostis stolonifera (Skriðlíngresi)	+		nave.huldaba	17-10-2022 08:45		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 1	Festuca rubra (Vingull)	2		nave.huldaba	17-10-2022 08:46		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 3	Carex subspathacea (Flæðastör)	3		nave.huldaba	17-10-2022 08:48		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 3	Plantago maritima (Kattartunga)	2		nave.huldaba	17-10-2022 08:49		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 3	Stellaria humifusa (Lágarfi)	2		nave.huldaba	17-10-2022 08:49		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 3	Puccinellia coarctata (Varpafitjungur)	3		nave.huldaba	17-10-2022 08:49		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 3	Agrostis stolonifera (Skriðlíngresi)	3		nave.huldaba	17-10-2022 08:50		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 3	Festuca rubra (Vingull)	2		nave.huldaba	17-10-2022 08:50		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 4	Carex subspathacea (Flæðastör)	2		nave.huldaba	17-10-2022 08:51		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 4	Plantago maritima (Kattartunga)	2		nave.huldaba	17-10-2022 08:51		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 4	Stellaria humifusa (Lágarfi)	2		nave.huldaba	17-10-2022 08:52		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 4	Puccinellia coarctata (Varpafitjungur)	5		nave.huldaba	17-10-2022 08:52		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 5	Carex subspathacea (Flæðastör)	4		nave.huldaba	17-10-2022 08:54		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 5	Plantago maritima (Kattartunga)	3		nave.huldaba	17-10-2022 08:54		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 5	Stellaria humifusa (Lágarfi)	3		nave.huldaba	17-10-2022 08:54		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 5	Puccinellia coarctata (Varpafitjungur)	3		nave.huldaba	17-10-2022 08:54		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 5	Agrostis stolonifera (Skriðlíngresi)	1		nave.huldaba	17-10-2022 08:55		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 6	Carex subspathacea (Flæðastör)	2		nave.huldaba	17-10-2022 08:56		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 6	Plantago maritima (Kattartunga)	3		nave.huldaba	17-10-2022 08:56		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 6	Stellaria humifusa (Lágarfi)	3		nave.huldaba	17-10-2022 08:56		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 6	Puccinellia coarctata (Varpafitjungur)	3		nave.huldaba	17-10-2022 08:56		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 8	Carex subspathacea (Flæðastör)	2		nave.huldaba	17-10-2022 08:58		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 8	Plantago maritima (Kattartunga)	3		nave.huldaba	17-10-2022 08:58		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 8	Stellaria humifusa (Lágarfi)	2		nave.huldaba	17-10-2022 08:59		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 8	Puccinellia coarctata (Varpafitjungur)	3		nave.huldaba	17-10-2022 08:59		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 8	Festuca rubra (Vingull)	1		nave.huldaba	17-10-2022 08:59		
13098 - Vöktun náttúruverndarsvæða - VF-59-03 - 10-08-2022 - 0	Gentiana nivalis (Dýragras)	•		nave.huldaba	17-10-2022 09:02		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 1	Carex lyngbyei (Gulstör)	2		nave.huldaba	17-10-2022 09:13		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 1	Carex glareosa (Heigulstör)	1		nave.huldaba	17-10-2022 09:14		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 1	Stellaria humifusa (Lágarfi)	4		nave.huldaba	17-10-2022 09:14		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 1	Puccinellia coarctata (Varpafitjungur)	3		nave.huldaba	17-10-2022 09:14		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 1	Agrostis stolonifera (Skriðlíngresi)	2		nave.huldaba	17-10-2022 09:14		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 1	Festuca rubra (Vingull)	3		nave.huldaba	17-10-2022 09:15		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 1	Montia fontana (Lækjagrýta)	+		nave.huldaba	17-10-2022 09:15		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 3	Carex lyngbyei (Gulstör)	5		nave.huldaba	17-10-2022 09:16		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 3	Carex glareosa (Heigulstör)	1		nave.huldaba	17-10-2022 09:16		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 3	Stellaria humifusa (Lágarfi)	2		nave.huldaba	17-10-2022 09:17		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 3	Festuca rubra (Vingull)	2		nave.huldaba	17-10-2022 09:17		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 4	Carex lyngbyei (Gulstör)	2		nave.huldaba	17-10-2022 09:18		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 4	Carex glareosa (Heigulstör)	3		nave.huldaba	17-10-2022 09:18		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 4	Stellaria humifusa (Lágarfi)	2		nave.huldaba	17-10-2022 09:19		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 4	Puccinellia coarctata (Varpafitjungur)	2		nave.huldaba	17-10-2022 09:19		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 4	Agrostis stolonifera (Skriðlíngresi)	2		nave.huldaba	17-10-2022 09:19		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 4	Montia fontana (Lækjagrýta)	•		nave.huldaba	17-10-2022 09:19		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 5	Carex lyngbyei (Gulstör)	4		nave.huldaba	17-10-2022 09:21		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 5	Carex glareosa (Heigulstör)	2		nave.huldaba	17-10-2022 09:21		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 5	Plantago maritima (Kattartunga)	+		nave.huldaba	17-10-2022 09:21		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 5	Stellaria humifusa (Lágarfi)	3		nave.huldaba	17-10-2022 09:22		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 5	Puccinellia coarctata (Varpafitjungur)	2		nave.huldaba	17-10-2022 09:22		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 5	Agrostis stolonifera (Skriðlíngresi)	2		nave.huldaba	17-10-2022 09:22		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 5	Carex rariflora (Hengistör)	+		nave.huldaba	17-10-2022 09:22		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 6	Carex lyngbyei (Gulstör)	2		nave.huldaba	17-10-2022 09:24		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 6	Carex glareosa (Heigulstör)	1		nave.huldaba	17-10-2022 09:24		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 6	Stellaria humifusa (Lágarfi)	4		nave.huldaba	17-10-2022 09:25		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 6	Puccinellia coarctata (Varpafitjungur)	4		nave.huldaba	17-10-2022 09:25		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 6	Agrostis stolonifera (Skriðlíngresi)	3		nave.huldaba	17-10-2022 09:25		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 8	Carex lyngbyei (Gulstör)	1		nave.huldaba	17-10-2022 09:26		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 8	Carex glareosa (Heigulstör)	+		nave.huldaba	17-10-2022 09:27		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 8	Stellaria humifusa (Lágarfi)	4		nave.huldaba	17-10-2022 09:27		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 8	Puccinellia coarctata (Varpafitjungur)	1		nave.huldaba	17-10-2022 09:27		
13098 - Vöktun náttúruverndarsvæða - VF-65-05AA - 11-08-2022 - 8	Agrostis stolonifera (Skriðlíngresi)	4		nave.huldaba	17-10-2022 09:27		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 1	Plantago maritima (Kattartunga)	+		nave.huldaba	17-10-2022 09:47		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 1	Stellaria humifusa (Lágarfi)	4		nave.huldaba	17-10-2022 09:48		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 1	Puccinellia coarctata (Varpafitjungur)	+		nave.huldaba	17-10-2022 09:48		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 1	Agrostis stolonifera (Skriðlíngresi)	4		nave.huldaba	17-10-2022 09:48		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 3	Stellaria humifusa (Lágarfi)	3		nave.huldaba	17-10-2022 09:50		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 3	Puccinellia coarctata (Varpafitjungur)	5		nave.huldaba	17-10-2022 09:51		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 3	Agrostis stolonifera (Skriðlíngresi)	1		nave.huldaba	17-10-2022 09:51		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 4	Stellaria humifusa (Lágarfi)	+		nave.huldaba	17-10-2022 09:53		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 4	Puccinellia coarctata (Varpafitjungur)	+		nave.huldaba	17-10-2022 09:53		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 4	Agrostis stolonifera (Skriðlíngresi)	1		nave.huldaba	17-10-2022 09:53		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 5	Stellaria humifusa (Lágarfi)	5		nave.huldaba	17-10-2022 09:54		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 5	Puccinellia coarctata (Varpafitjungur)	3		nave.huldaba	17-10-2022 09:55		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 5	Agrostis stolonifera (Skriðlíngresi)	2		nave.huldaba	17-10-2022 09:55		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 6	Stellaria humifusa (Lágarfi)	2		nave.huldaba	17-10-2022 09:56		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 6	Puccinellia coarctata (Varpafitjungur)	5		nave.huldaba	17-10-2022 09:56		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 6	Agrostis stolonifera (Skriðlíngresi)	1		nave.huldaba	17-10-2022 09:57		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 8	Stellaria humifusa (Lágarfi)	4		nave.huldaba	17-10-2022 09:57		
13098 - Vöktun náttúruverndarsvæða - VF-65-05 - 10-08-2022 - 8	Puccinellia coarctata (Varpafitjungur)	2		nave.huldaba	17-10-2022 09:58		
