id,taxon_id,insert_user,insert_time,update_user,update_time
3340,7895,kjartan,2013-10-25T14:47:22Z,NA,NA
3341,20023,kjartan,2013-10-25T14:47:22Z,NA,NA
3342,20024,kjartan,2013-10-25T14:47:22Z,NA,NA
3343,20025,kjartan,2013-10-25T14:47:22Z,NA,NA
3344,20026,kjartan,2013-10-25T14:47:22Z,NA,NA
3345,20027,kjartan,2013-10-25T14:47:22Z,NA,NA
3346,20028,kjartan,2013-10-25T14:47:22Z,NA,NA
3347,20029,kjartan,2013-10-25T14:47:22Z,NA,NA
3348,20030,kjartan,2013-10-25T14:47:22Z,NA,NA
3349,20031,kjartan,2013-10-25T14:47:22Z,NA,NA
3350,20032,kjartan,2013-10-25T14:47:22Z,NA,NA
3351,20033,kjartan,2013-10-25T14:47:22Z,NA,NA
3352,20034,kjartan,2013-10-25T14:47:22Z,NA,NA
3353,20035,kjartan,2013-10-25T14:47:22Z,NA,NA
3354,11675,kjartan,2013-10-25T14:47:22Z,NA,NA
3355,11678,kjartan,2013-10-25T14:47:22Z,NA,NA
3356,11676,kjartan,2013-10-25T14:47:22Z,NA,NA
3357,11680,kjartan,2013-10-25T14:47:22Z,NA,NA
3358,11682,kjartan,2013-10-25T14:47:22Z,NA,NA
3359,11683,kjartan,2013-10-25T14:47:22Z,NA,NA
3360,20036,kjartan,2013-10-25T14:47:22Z,NA,NA
3361,7896,kjartan,2013-10-25T14:47:22Z,NA,NA
3362,7898,kjartan,2013-10-25T14:47:22Z,NA,NA
3363,7897,kjartan,2013-10-25T14:47:22Z,NA,NA
3364,7383,kjartan,2013-10-25T14:47:22Z,NA,NA
3365,7382,kjartan,2013-10-25T14:47:22Z,NA,NA
3366,20037,kjartan,2013-10-25T14:47:22Z,NA,NA
3367,20038,kjartan,2013-10-25T14:47:22Z,NA,NA
3368,20039,kjartan,2013-10-25T14:47:22Z,NA,NA
3369,20040,kjartan,2013-10-25T14:47:22Z,NA,NA
3370,20041,kjartan,2013-10-25T14:47:22Z,NA,NA
3371,7961,kjartan,2013-10-25T14:47:22Z,NA,NA
3372,7578,kjartan,2013-10-25T14:47:22Z,NA,NA
3373,20042,kjartan,2013-10-25T14:47:22Z,NA,NA
3374,20043,kjartan,2013-10-25T14:47:22Z,NA,NA
3375,20044,kjartan,2013-10-25T14:47:22Z,NA,NA
3376,20045,kjartan,2013-10-25T14:47:22Z,NA,NA
3377,20046,kjartan,2013-10-25T14:47:22Z,NA,NA
3378,11408,kjartan,2013-10-25T14:47:22Z,NA,NA
3379,20047,kjartan,2013-10-25T14:47:22Z,NA,NA
3380,20048,kjartan,2013-10-25T14:47:22Z,NA,NA
3381,20049,kjartan,2013-10-25T14:47:22Z,NA,NA
3382,20050,kjartan,2013-10-25T14:47:22Z,NA,NA
3383,20051,kjartan,2013-10-25T14:47:22Z,NA,NA
3384,20052,kjartan,2013-10-25T14:47:22Z,NA,NA
3385,20053,kjartan,2013-10-25T14:47:22Z,NA,NA
3386,20054,kjartan,2013-10-25T14:47:22Z,NA,NA
3387,20055,kjartan,2013-10-25T14:47:22Z,NA,NA
3388,20056,kjartan,2013-10-25T14:47:22Z,NA,NA
3389,20057,kjartan,2013-10-25T14:47:22Z,NA,NA
3390,20058,kjartan,2013-10-25T14:47:22Z,NA,NA
3391,20059,kjartan,2013-10-25T14:47:22Z,NA,NA
3392,20060,kjartan,2013-10-25T14:47:22Z,NA,NA
3393,20061,kjartan,2013-10-25T14:47:22Z,NA,NA
3394,20062,kjartan,2013-10-25T14:47:22Z,NA,NA
3395,20063,kjartan,2013-10-25T14:47:22Z,NA,NA
3396,20064,kjartan,2013-10-25T14:47:22Z,NA,NA
3397,20065,kjartan,2013-10-25T14:47:22Z,NA,NA
3398,20066,kjartan,2013-10-25T14:47:22Z,NA,NA
3399,20067,kjartan,2013-10-25T14:47:22Z,NA,NA
3400,20068,kjartan,2013-10-25T14:47:22Z,NA,NA
3401,20069,kjartan,2013-10-25T14:47:22Z,NA,NA
3402,20070,kjartan,2013-10-25T14:47:22Z,NA,NA
3403,20071,kjartan,2013-10-25T14:47:22Z,NA,NA
3404,20072,kjartan,2013-10-25T14:47:22Z,NA,NA
3405,20073,kjartan,2013-10-25T14:47:22Z,NA,NA
3406,20074,kjartan,2013-10-25T14:47:22Z,NA,NA
3407,20075,kjartan,2013-10-25T14:47:22Z,NA,NA
3408,20076,kjartan,2013-10-25T14:47:22Z,NA,NA
3409,20077,kjartan,2013-10-25T14:47:22Z,NA,NA
3410,20078,kjartan,2013-10-25T14:47:22Z,NA,NA
3411,20079,kjartan,2013-10-25T14:47:22Z,NA,NA
3412,20080,kjartan,2013-10-25T14:47:22Z,NA,NA
3413,20081,kjartan,2013-10-25T14:47:22Z,NA,NA
3414,20082,kjartan,2013-10-25T14:47:22Z,NA,NA
3415,20083,kjartan,2013-10-25T14:47:22Z,NA,NA
3416,20084,kjartan,2013-10-25T14:47:22Z,NA,NA
3417,20085,kjartan,2013-10-25T14:47:22Z,NA,NA
3418,11685,kjartan,2013-10-25T14:47:22Z,NA,NA
3419,20086,kjartan,2013-10-25T14:47:22Z,NA,NA
3420,20087,kjartan,2013-10-25T14:47:22Z,NA,NA
3421,20088,kjartan,2013-10-25T14:47:22Z,NA,NA
3422,20089,kjartan,2013-10-25T14:47:22Z,NA,NA
3423,20090,kjartan,2013-10-25T14:47:22Z,NA,NA
3424,20091,kjartan,2013-10-25T14:47:22Z,NA,NA
3425,20092,kjartan,2013-10-25T14:47:22Z,NA,NA
3426,20093,kjartan,2013-10-25T14:47:22Z,NA,NA
3427,20094,kjartan,2013-10-25T14:47:22Z,NA,NA
3428,20095,kjartan,2013-10-25T14:47:22Z,NA,NA
3429,20096,kjartan,2013-10-25T14:47:22Z,NA,NA
3430,7667,kjartan,2013-10-25T14:47:22Z,NA,NA
3431,7899,kjartan,2013-10-25T14:47:22Z,NA,NA
3432,20097,kjartan,2013-10-25T14:47:22Z,NA,NA
3433,20098,kjartan,2013-10-25T14:47:22Z,NA,NA
3434,20099,kjartan,2013-10-25T14:47:22Z,NA,NA
3435,7232,kjartan,2013-10-25T14:47:22Z,NA,NA
3436,20100,kjartan,2013-10-25T14:47:22Z,NA,NA
3437,20101,kjartan,2013-10-25T14:47:22Z,NA,NA
3438,20102,kjartan,2013-10-25T14:47:22Z,NA,NA
3439,20103,kjartan,2013-10-25T14:47:22Z,NA,NA
3440,20104,kjartan,2013-10-25T14:47:22Z,NA,NA
3441,20105,kjartan,2013-10-25T14:47:22Z,NA,NA
3442,20106,kjartan,2013-10-25T14:47:22Z,NA,NA
3443,20107,kjartan,2013-10-25T14:47:22Z,NA,NA
3444,20108,kjartan,2013-10-25T14:47:22Z,NA,NA
3445,20109,kjartan,2013-10-25T14:47:22Z,NA,NA
3446,20110,kjartan,2013-10-25T14:47:22Z,NA,NA
3447,20111,kjartan,2013-10-25T14:47:22Z,NA,NA
3448,20112,kjartan,2013-10-25T14:47:22Z,NA,NA
3449,20113,kjartan,2013-10-25T14:47:22Z,NA,NA
3450,20114,kjartan,2013-10-25T14:47:22Z,NA,NA
3451,20115,kjartan,2013-10-25T14:47:22Z,NA,NA
3452,11686,kjartan,2013-10-25T14:47:22Z,NA,NA
3453,11687,kjartan,2013-10-25T14:47:22Z,NA,NA
3454,11688,kjartan,2013-10-25T14:47:22Z,NA,NA
3455,11442,kjartan,2013-10-25T14:47:22Z,NA,NA
3456,11462,kjartan,2013-10-25T14:47:22Z,NA,NA
3457,20116,kjartan,2013-10-25T14:47:22Z,NA,NA
3458,20117,kjartan,2013-10-25T14:47:22Z,NA,NA
3459,20118,kjartan,2013-10-25T14:47:22Z,NA,NA
3460,20119,kjartan,2013-10-25T14:47:22Z,NA,NA
3461,20120,kjartan,2013-10-25T14:47:22Z,NA,NA
3462,20121,kjartan,2013-10-25T14:47:22Z,NA,NA
3463,20122,kjartan,2013-10-25T14:47:22Z,NA,NA
3464,20123,kjartan,2013-10-25T14:47:22Z,NA,NA
3465,20124,kjartan,2013-10-25T14:47:22Z,NA,NA
3466,20125,kjartan,2013-10-25T14:47:22Z,NA,NA
3467,20126,kjartan,2013-10-25T14:47:22Z,NA,NA
3468,20127,kjartan,2013-10-25T14:47:22Z,NA,NA
3469,20128,kjartan,2013-10-25T14:47:22Z,NA,NA
3470,7721,kjartan,2013-10-25T14:47:22Z,NA,NA
3471,8030,kjartan,2013-10-25T14:47:22Z,NA,NA
3472,7722,kjartan,2013-10-25T14:47:22Z,NA,NA
3473,20129,kjartan,2013-10-25T14:47:22Z,NA,NA
3474,20130,kjartan,2013-10-25T14:47:22Z,NA,NA
3475,20131,kjartan,2013-10-25T14:47:22Z,NA,NA
3476,7385,kjartan,2013-10-25T14:47:22Z,NA,NA
3477,8130,kjartan,2013-10-25T14:47:22Z,NA,NA
3478,7432,kjartan,2013-10-25T14:47:22Z,NA,NA
3479,7386,kjartan,2013-10-25T14:47:22Z,NA,NA
3480,7387,kjartan,2013-10-25T14:47:22Z,NA,NA
3481,7423,kjartan,2013-10-25T14:47:22Z,NA,NA
3482,7388,kjartan,2013-10-25T14:47:22Z,NA,NA
3483,7389,kjartan,2013-10-25T14:47:22Z,NA,NA
3484,7384,kjartan,2013-10-25T14:47:22Z,NA,NA
3485,7390,kjartan,2013-10-25T14:47:22Z,NA,NA
3486,7669,kjartan,2013-10-25T14:47:22Z,NA,NA
3487,20132,kjartan,2013-10-25T14:47:22Z,NA,NA
3488,20133,kjartan,2013-10-25T14:47:22Z,NA,NA
3489,20134,kjartan,2013-10-25T14:47:22Z,NA,NA
3490,20135,kjartan,2013-10-25T14:47:22Z,NA,NA
3491,20136,kjartan,2013-10-25T14:47:22Z,NA,NA
3492,20137,kjartan,2013-10-25T14:47:22Z,NA,NA
3493,7420,kjartan,2013-10-25T14:47:22Z,NA,NA
3494,7475,kjartan,2013-10-25T14:47:22Z,NA,NA
3495,7263,kjartan,2013-10-25T14:47:22Z,NA,NA
3496,7265,kjartan,2013-10-25T14:47:22Z,NA,NA
3497,20138,kjartan,2013-10-25T14:47:22Z,NA,NA
3498,20139,kjartan,2013-10-25T14:47:22Z,NA,NA
3499,20140,kjartan,2013-10-25T14:47:22Z,NA,NA
3500,7694,kjartan,2013-10-25T14:47:22Z,NA,NA
3501,20141,kjartan,2013-10-25T14:47:22Z,NA,NA
3502,20142,kjartan,2013-10-25T14:47:22Z,NA,NA
3503,20143,kjartan,2013-10-25T14:47:22Z,NA,NA
3504,20144,kjartan,2013-10-25T14:47:22Z,NA,NA
3505,11690,kjartan,2013-10-25T14:47:22Z,NA,NA
3506,7668,kjartan,2013-10-25T14:47:22Z,NA,NA
3507,20145,kjartan,2013-10-25T14:47:22Z,NA,NA
3508,20146,kjartan,2013-10-25T14:47:22Z,NA,NA
3509,20147,kjartan,2013-10-25T14:47:22Z,NA,NA
3510,7766,kjartan,2013-10-25T14:47:22Z,NA,NA
3511,20148,kjartan,2013-10-25T14:47:22Z,NA,NA
3512,2025,kjartan,2013-10-25T14:47:22Z,NA,NA
3513,7852,kjartan,2013-10-25T14:47:22Z,NA,NA
3514,7842,kjartan,2013-10-25T14:47:22Z,NA,NA
3515,7844,kjartan,2013-10-25T14:47:22Z,NA,NA
3516,7843,kjartan,2013-10-25T14:47:22Z,NA,NA
3517,20149,kjartan,2013-10-25T14:47:22Z,NA,NA
3518,7900,kjartan,2013-10-25T14:47:22Z,NA,NA
3519,20150,kjartan,2013-10-25T14:47:22Z,NA,NA
3520,20151,kjartan,2013-10-25T14:47:22Z,NA,NA
3521,7901,kjartan,2013-10-25T14:47:22Z,NA,NA
3522,8036,kjartan,2013-10-25T14:47:22Z,NA,NA
3523,7902,kjartan,2013-10-25T14:47:22Z,NA,NA
3524,20152,kjartan,2013-10-25T14:47:22Z,NA,NA
3525,7538,kjartan,2013-10-25T14:47:22Z,NA,NA
3526,20153,kjartan,2013-10-25T14:47:22Z,NA,NA
3527,20154,kjartan,2013-10-25T14:47:22Z,NA,NA
3528,20155,kjartan,2013-10-25T14:47:22Z,NA,NA
3529,20156,kjartan,2013-10-25T14:47:22Z,NA,NA
3530,20157,kjartan,2013-10-25T14:47:22Z,NA,NA
3531,20158,kjartan,2013-10-25T14:47:22Z,NA,NA
3532,20159,kjartan,2013-10-25T14:47:22Z,NA,NA
3533,11691,kjartan,2013-10-25T14:47:22Z,NA,NA
3534,20160,kjartan,2013-10-25T14:47:22Z,NA,NA
3535,11693,kjartan,2013-10-25T14:47:22Z,NA,NA
3536,11694,kjartan,2013-10-25T14:47:22Z,NA,NA
3537,11695,kjartan,2013-10-25T14:47:22Z,NA,NA
3538,11696,kjartan,2013-10-25T14:47:22Z,NA,NA
3539,11697,kjartan,2013-10-25T14:47:22Z,NA,NA
3540,11698,kjartan,2013-10-25T14:47:22Z,NA,NA
3541,11699,kjartan,2013-10-25T14:47:22Z,NA,NA
3542,11701,kjartan,2013-10-25T14:47:22Z,NA,NA
3543,20161,kjartan,2013-10-25T14:47:22Z,NA,NA
3544,20162,kjartan,2013-10-25T14:47:22Z,NA,NA
3545,20163,kjartan,2013-10-25T14:47:22Z,NA,NA
3546,20164,kjartan,2013-10-25T14:47:22Z,NA,NA
3547,20165,kjartan,2013-10-25T14:47:22Z,NA,NA
3548,20166,kjartan,2013-10-25T14:47:22Z,NA,NA
3549,20167,kjartan,2013-10-25T14:47:22Z,NA,NA
3550,1035,kjartan,2013-10-25T14:47:22Z,NA,NA
3551,20168,kjartan,2013-10-25T14:47:22Z,NA,NA
3552,20169,kjartan,2013-10-25T14:47:22Z,NA,NA
3553,20170,kjartan,2013-10-25T14:47:22Z,NA,NA
3554,20171,kjartan,2013-10-25T14:47:22Z,NA,NA
3555,20172,kjartan,2013-10-25T14:47:22Z,NA,NA
3556,20173,kjartan,2013-10-25T14:47:22Z,NA,NA
3557,20174,kjartan,2013-10-25T14:47:22Z,NA,NA
3558,20175,kjartan,2013-10-25T14:47:22Z,NA,NA
3559,20176,kjartan,2013-10-25T14:47:22Z,NA,NA
3560,20177,kjartan,2013-10-25T14:47:22Z,NA,NA
3561,20178,kjartan,2013-10-25T14:47:22Z,NA,NA
3562,20179,kjartan,2013-10-25T14:47:22Z,NA,NA
3563,20180,kjartan,2013-10-25T14:47:22Z,NA,NA
3564,20181,kjartan,2013-10-25T14:47:22Z,NA,NA
3565,20182,kjartan,2013-10-25T14:47:22Z,NA,NA
3566,20183,kjartan,2013-10-25T14:47:22Z,NA,NA
3567,20184,kjartan,2013-10-25T14:47:22Z,NA,NA
3568,20185,kjartan,2013-10-25T14:47:22Z,NA,NA
3569,20186,kjartan,2013-10-25T14:47:22Z,NA,NA
3570,20187,kjartan,2013-10-25T14:47:22Z,NA,NA
3571,20188,kjartan,2013-10-25T14:47:22Z,NA,NA
3572,20189,kjartan,2013-10-25T14:47:22Z,NA,NA
3573,20190,kjartan,2013-10-25T14:47:22Z,NA,NA
3574,20191,kjartan,2013-10-25T14:47:22Z,NA,NA
3575,20192,kjartan,2013-10-25T14:47:22Z,NA,NA
3576,20193,kjartan,2013-10-25T14:47:22Z,NA,NA
3577,20194,kjartan,2013-10-25T14:47:22Z,NA,NA
3578,20195,kjartan,2013-10-25T14:47:22Z,NA,NA
3579,20196,kjartan,2013-10-25T14:47:22Z,NA,NA
3580,20197,kjartan,2013-10-25T14:47:22Z,NA,NA
3581,20198,kjartan,2013-10-25T14:47:22Z,NA,NA
3582,20199,kjartan,2013-10-25T14:47:22Z,NA,NA
3583,20200,kjartan,2013-10-25T14:47:22Z,NA,NA
3584,20201,kjartan,2013-10-25T14:47:22Z,NA,NA
3585,20202,kjartan,2013-10-25T14:47:22Z,NA,NA
3586,20203,kjartan,2013-10-25T14:47:22Z,NA,NA
3587,20204,kjartan,2013-10-25T14:47:22Z,NA,NA
3588,20205,kjartan,2013-10-25T14:47:22Z,NA,NA
3589,11702,kjartan,2013-10-25T14:47:22Z,NA,NA
3590,11703,kjartan,2013-10-25T14:47:22Z,NA,NA
3591,20206,kjartan,2013-10-25T14:47:22Z,NA,NA
3592,11705,kjartan,2013-10-25T14:47:22Z,NA,NA
3593,20207,kjartan,2013-10-25T14:47:22Z,NA,NA
3594,20208,kjartan,2013-10-25T14:47:22Z,NA,NA
3595,20209,kjartan,2013-10-25T14:47:22Z,NA,NA
3596,20210,kjartan,2013-10-25T14:47:22Z,NA,NA
3597,20211,kjartan,2013-10-25T14:47:22Z,NA,NA
3598,20212,kjartan,2013-10-25T14:47:22Z,NA,NA
3599,11707,kjartan,2013-10-25T14:47:22Z,NA,NA
3600,11708,kjartan,2013-10-25T14:47:22Z,NA,NA
3601,11709,kjartan,2013-10-25T14:47:22Z,NA,NA
3602,7554,kjartan,2013-10-25T14:47:22Z,NA,NA
3603,8141,kjartan,2013-10-25T14:47:22Z,NA,NA
3604,7555,kjartan,2013-10-25T14:47:22Z,NA,NA
3605,7557,kjartan,2013-10-25T14:47:22Z,NA,NA
3606,7558,kjartan,2013-10-25T14:47:22Z,NA,NA
3607,7579,kjartan,2013-10-25T14:47:22Z,NA,NA
3608,7559,kjartan,2013-10-25T14:47:22Z,NA,NA
3609,20213,kjartan,2013-10-25T14:47:22Z,NA,NA
3610,7244,kjartan,2013-10-25T14:47:22Z,NA,NA
3611,6815,kjartan,2013-10-25T14:47:22Z,NA,NA
3612,7242,kjartan,2013-10-25T14:47:22Z,NA,NA
3613,7246,kjartan,2013-10-25T14:47:22Z,NA,NA
3614,7247,kjartan,2013-10-25T14:47:22Z,NA,NA
3615,7249,kjartan,2013-10-25T14:47:22Z,NA,NA
3616,7241,kjartan,2013-10-25T14:47:22Z,NA,NA
3617,7245,kjartan,2013-10-25T14:47:22Z,NA,NA
3618,20214,kjartan,2013-10-25T14:47:22Z,NA,NA
3619,7991,kjartan,2013-10-25T14:47:22Z,NA,NA
3620,7681,kjartan,2013-10-25T14:47:22Z,NA,NA
3621,7683,kjartan,2013-10-25T14:47:22Z,NA,NA
3622,7682,kjartan,2013-10-25T14:47:22Z,NA,NA
3623,20215,kjartan,2013-10-25T14:47:22Z,NA,NA
3624,7837,kjartan,2013-10-25T14:47:22Z,NA,NA
3625,7865,kjartan,2013-10-25T14:47:22Z,NA,NA
3626,7838,kjartan,2013-10-25T14:47:22Z,NA,NA
3627,7507,kjartan,2013-10-25T14:47:22Z,NA,NA
3628,7440,kjartan,2013-10-25T14:47:22Z,NA,NA
3629,7964,kjartan,2013-10-25T14:47:22Z,NA,NA
3630,8149,kjartan,2013-10-25T14:47:22Z,NA,NA
3631,7391,kjartan,2013-10-25T14:47:22Z,NA,NA
3632,7450,kjartan,2013-10-25T14:47:22Z,NA,NA
3633,7392,kjartan,2013-10-25T14:47:22Z,NA,NA
3634,20216,kjartan,2013-10-25T14:47:22Z,NA,NA
3635,20217,kjartan,2013-10-25T14:47:22Z,NA,NA
3636,20218,kjartan,2013-10-25T14:47:22Z,NA,NA
3637,20219,kjartan,2013-10-25T14:47:22Z,NA,NA
3638,20220,kjartan,2013-10-25T14:47:22Z,NA,NA
3639,20221,kjartan,2013-10-25T14:47:22Z,NA,NA
3640,20222,kjartan,2013-10-25T14:47:22Z,NA,NA
3641,20223,kjartan,2013-10-25T14:47:22Z,NA,NA
3642,20224,kjartan,2013-10-25T14:47:22Z,NA,NA
3643,20225,kjartan,2013-10-25T14:47:22Z,NA,NA
3644,12161,kjartan,2013-10-25T14:47:22Z,NA,NA
3645,7503,kjartan,2013-10-25T14:47:22Z,NA,NA
3646,7625,kjartan,2013-10-25T14:47:22Z,NA,NA
3647,7675,kjartan,2013-10-25T14:47:22Z,NA,NA
3648,7626,kjartan,2013-10-25T14:47:22Z,NA,NA
3649,20226,kjartan,2013-10-25T14:47:22Z,NA,NA
3650,7655,kjartan,2013-10-25T14:47:22Z,NA,NA
3651,20227,kjartan,2013-10-25T14:47:22Z,NA,NA
3652,20228,kjartan,2013-10-25T14:47:22Z,NA,NA
3653,20229,kjartan,2013-10-25T14:47:22Z,NA,NA
3654,20230,kjartan,2013-10-25T14:47:22Z,NA,NA
3655,20231,kjartan,2013-10-25T14:47:22Z,NA,NA
3656,20232,kjartan,2013-10-25T14:47:22Z,NA,NA
3657,20233,kjartan,2013-10-25T14:47:22Z,NA,NA
3658,20234,kjartan,2013-10-25T14:47:22Z,NA,NA
3659,20235,kjartan,2013-10-25T14:47:22Z,NA,NA
3660,20236,kjartan,2013-10-25T14:47:22Z,NA,NA
3661,11710,kjartan,2013-10-25T14:47:22Z,NA,NA
3662,20237,kjartan,2013-10-25T14:47:22Z,NA,NA
3663,20238,kjartan,2013-10-25T14:47:22Z,NA,NA
3664,20239,kjartan,2013-10-25T14:47:22Z,NA,NA
3665,20240,kjartan,2013-10-25T14:47:22Z,NA,NA
3666,20241,kjartan,2013-10-25T14:47:22Z,NA,NA
3667,20242,kjartan,2013-10-25T14:47:22Z,NA,NA
3668,20243,kjartan,2013-10-25T14:47:22Z,NA,NA
3669,20244,kjartan,2013-10-25T14:47:22Z,NA,NA
3670,20245,kjartan,2013-10-25T14:47:22Z,NA,NA
3671,20246,kjartan,2013-10-25T14:47:22Z,NA,NA
3672,7310,kjartan,2013-10-25T14:47:22Z,NA,NA
3673,7992,kjartan,2013-10-25T14:47:22Z,NA,NA
3674,7300,kjartan,2013-10-25T14:47:22Z,NA,NA
3675,7313,kjartan,2013-10-25T14:47:22Z,NA,NA
3676,20247,kjartan,2013-10-25T14:47:22Z,NA,NA
3677,20248,kjartan,2013-10-25T14:47:22Z,NA,NA
3678,20249,kjartan,2013-10-25T14:47:22Z,NA,NA
3679,20250,kjartan,2013-10-25T14:47:22Z,NA,NA
3680,7905,kjartan,2013-10-25T14:47:22Z,NA,NA
3681,7907,kjartan,2013-10-25T14:47:22Z,NA,NA
3682,7904,kjartan,2013-10-25T14:47:22Z,NA,NA
3683,7906,kjartan,2013-10-25T14:47:22Z,NA,NA
3684,7903,kjartan,2013-10-25T14:47:22Z,NA,NA
3685,20251,kjartan,2013-10-25T14:47:22Z,NA,NA
3686,7476,kjartan,2013-10-25T14:47:22Z,NA,NA
3687,20252,kjartan,2013-10-25T14:47:22Z,NA,NA
3688,20253,kjartan,2013-10-25T14:47:22Z,NA,NA
3689,20254,kjartan,2013-10-25T14:47:22Z,NA,NA
3690,20255,kjartan,2013-10-25T14:47:22Z,NA,NA
3691,20256,kjartan,2013-10-25T14:47:22Z,NA,NA
3692,20257,kjartan,2013-10-25T14:47:22Z,NA,NA
3693,20258,kjartan,2013-10-25T14:47:22Z,NA,NA
3694,20259,kjartan,2013-10-25T14:47:22Z,NA,NA
3695,20260,kjartan,2013-10-25T14:47:22Z,NA,NA
3696,20261,kjartan,2013-10-25T14:47:22Z,NA,NA
3697,11556,kjartan,2013-10-25T14:47:22Z,NA,NA
3698,11563,kjartan,2013-10-25T14:47:22Z,NA,NA
3699,20262,kjartan,2013-10-25T14:47:22Z,NA,NA
3700,20263,kjartan,2013-10-25T14:47:22Z,NA,NA
3701,20264,kjartan,2013-10-25T14:47:22Z,NA,NA
3702,20265,kjartan,2013-10-25T14:47:22Z,NA,NA
3703,8158,kjartan,2013-10-25T14:47:22Z,NA,NA
3704,7474,kjartan,2013-10-25T14:47:22Z,NA,NA
3705,20266,kjartan,2013-10-25T14:47:22Z,NA,NA
3706,20267,kjartan,2013-10-25T14:47:22Z,NA,NA
3707,20268,kjartan,2013-10-25T14:47:22Z,NA,NA
3708,11774,kjartan,2013-10-25T14:47:22Z,NA,NA
3709,20269,kjartan,2013-10-25T14:47:22Z,NA,NA
3710,1030,kjartan,2013-10-25T14:47:22Z,NA,NA
3711,1031,kjartan,2013-10-25T14:47:22Z,NA,NA
3712,1032,kjartan,2013-10-25T14:47:22Z,NA,NA
3713,1033,kjartan,2013-10-25T14:47:22Z,NA,NA
3714,20270,kjartan,2013-10-25T14:47:22Z,NA,NA
3715,20271,kjartan,2013-10-25T14:47:22Z,NA,NA
3716,7368,kjartan,2013-10-25T14:47:22Z,NA,NA
3717,20272,kjartan,2013-10-25T14:47:22Z,NA,NA
3718,20273,kjartan,2013-10-25T14:47:22Z,NA,NA
3719,20274,kjartan,2013-10-25T14:47:22Z,NA,NA
3720,20275,kjartan,2013-10-25T14:47:22Z,NA,NA
3721,20276,kjartan,2013-10-25T14:47:22Z,NA,NA
3722,20277,kjartan,2013-10-25T14:47:22Z,NA,NA
3723,20278,kjartan,2013-10-25T14:47:22Z,NA,NA
3724,20279,kjartan,2013-10-25T14:47:22Z,NA,NA
3725,20280,kjartan,2013-10-25T14:47:22Z,NA,NA
3726,20281,kjartan,2013-10-25T14:47:22Z,NA,NA
3727,20282,kjartan,2013-10-25T14:47:22Z,NA,NA
3728,20283,kjartan,2013-10-25T14:47:22Z,NA,NA
3729,11715,kjartan,2013-10-25T14:47:22Z,NA,NA
3730,11716,kjartan,2013-10-25T14:47:22Z,NA,NA
3731,11717,kjartan,2013-10-25T14:47:22Z,NA,NA
3732,11718,kjartan,2013-10-25T14:47:22Z,NA,NA
3733,20284,kjartan,2013-10-25T14:47:22Z,NA,NA
3734,20285,kjartan,2013-10-25T14:47:22Z,NA,NA
3735,11719,kjartan,2013-10-25T14:47:22Z,NA,NA
3736,20286,kjartan,2013-10-25T14:47:22Z,NA,NA
3737,7609,kjartan,2013-10-25T14:47:22Z,NA,NA
3738,7607,kjartan,2013-10-25T14:47:22Z,NA,NA
3739,7657,kjartan,2013-10-25T14:47:22Z,NA,NA
3740,7608,kjartan,2013-10-25T14:47:22Z,NA,NA
3741,20287,kjartan,2013-10-25T14:47:22Z,NA,NA
3742,20288,kjartan,2013-10-25T14:47:22Z,NA,NA
3743,20289,kjartan,2013-10-25T14:47:22Z,NA,NA
3744,20290,kjartan,2013-10-25T14:47:22Z,NA,NA
3745,20291,kjartan,2013-10-25T14:47:22Z,NA,NA
3746,20292,kjartan,2013-10-25T14:47:22Z,NA,NA
3747,20293,kjartan,2013-10-25T14:47:22Z,NA,NA
3748,20294,kjartan,2013-10-25T14:47:22Z,NA,NA
3749,20295,kjartan,2013-10-25T14:47:22Z,NA,NA
3750,20296,kjartan,2013-10-25T14:47:22Z,NA,NA
3751,20297,kjartan,2013-10-25T14:47:22Z,NA,NA
3752,20298,kjartan,2013-10-25T14:47:22Z,NA,NA
3753,20299,kjartan,2013-10-25T14:47:22Z,NA,NA
3754,20300,kjartan,2013-10-25T14:47:22Z,NA,NA
3755,20301,kjartan,2013-10-25T14:47:22Z,NA,NA
3756,20302,kjartan,2013-10-25T14:47:22Z,NA,NA
3757,20303,kjartan,2013-10-25T14:47:22Z,NA,NA
3758,20304,kjartan,2013-10-25T14:47:22Z,NA,NA
3759,20305,kjartan,2013-10-25T14:47:22Z,NA,NA
3760,20306,kjartan,2013-10-25T14:47:22Z,NA,NA
3761,20307,kjartan,2013-10-25T14:47:22Z,NA,NA
3762,20308,kjartan,2013-10-25T14:47:22Z,NA,NA
3763,7580,kjartan,2013-10-25T14:47:22Z,NA,NA
3764,7566,kjartan,2013-10-25T14:47:22Z,NA,NA
3765,20309,kjartan,2013-10-25T14:47:22Z,NA,NA
3766,7568,kjartan,2013-10-25T14:47:22Z,NA,NA
3767,8056,kjartan,2013-10-25T14:47:22Z,NA,NA
3768,7581,kjartan,2013-10-25T14:47:22Z,NA,NA
3769,7567,kjartan,2013-10-25T14:47:22Z,NA,NA
3770,7569,kjartan,2013-10-25T14:47:22Z,NA,NA
3771,7570,kjartan,2013-10-25T14:47:22Z,NA,NA
3772,20310,kjartan,2013-10-25T14:47:22Z,NA,NA
3773,20311,kjartan,2013-10-25T14:47:22Z,NA,NA
3774,11720,kjartan,2013-10-25T14:47:22Z,NA,NA
3775,7546,kjartan,2013-10-25T14:47:22Z,NA,NA
