id,plot_id,analyser_id,position_length,position_width,subplot_number,soil_type_id,stone_class,permafrost,nitrogen,total_cover,vegetation_height_1,vegetation_height_2,vegetation_height_3,vegetation_height_4,biomass,carbon,ph,soil_depth,soil_temperature_1,soil_temperature_2,topography_id,images,comments,insert_user,insert_time,update_user,update_time,moisture_id,soil_temperature_3,soil_compaction_1,soil_compaction_2,soil_compaction_3,vegetation_stress_condition
17745,2050,103,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,asrun,2016-05-18T11:46:35Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
17749,2082,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,5.9,5.9,149,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:26Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17750,2083,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,5.3,6.2,102,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:26Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17747,2080,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,4.1,6.6,84,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:26Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
2457,370,9,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:17Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2637,390,7,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:21Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2817,410,9,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:25Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2835,412,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2853,414,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9305,820,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2880,417,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2889,418,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2898,419,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2916,421,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:28Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2934,423,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:28Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2943,424,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:28Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2952,425,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:28Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2988,429,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:29Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
2997,430,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: ,NA,kjartan,2014-05-22T15:33:30Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
3024,433,24,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:33:30Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
3025,310,33,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan,2014-05-22T15:37:20Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9306,821,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.85,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9307,822,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9308,823,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9309,824,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9310,825,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9311,826,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9312,827,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9313,828,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9314,829,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.65,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9316,831,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9317,832,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9318,833,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.65,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9319,834,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9320,835,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9321,836,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9322,837,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,NA,NA,NA,NA,kjartan,2014-06-11T14:48:26Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9323,838,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9324,839,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9325,840,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9326,841,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9327,842,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9328,843,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.05,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9329,844,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9330,845,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9331,846,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.75,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9332,847,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9333,848,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9334,849,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9335,850,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9336,851,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9337,852,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.05,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9338,853,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9339,854,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9340,855,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9341,856,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9342,857,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9343,858,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9344,859,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9345,860,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9346,861,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9347,862,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,kjartan,2014-06-11T14:48:27Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9526,1041,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9528,1043,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.05,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9529,1044,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9530,1045,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.05,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9531,1046,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.85,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9532,1047,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9533,1048,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.95,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9534,1049,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.05,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9535,1050,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9536,1051,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.75,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9537,1052,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.45,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9538,1053,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9539,1054,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.15,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9540,1055,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9541,1056,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9542,1057,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9543,1058,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.15,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9544,1059,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9545,1060,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9546,1061,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
17756,2089,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,4.9,6.6,84,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17757,2090,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,3.3,7,47,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17758,2091,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,3.6,7,56,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17760,2093,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0.9,6.9,112,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17761,2094,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,7.2,47,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17762,2095,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,7.3,59,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17764,2097,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,3.7,6.9,103,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17766,2099,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,4.7,6.5,93,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17767,2100,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,3.5,6.8,80,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17768,2101,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0.5,7.1,32,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17770,2103,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,0.5,6.9,42,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:27Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
17755,2088,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,6.2,6.2,71,NA,NA,NA,NA,NA,kjartan,2016-06-07T17:10:26Z,kjartan,2016-06-08T15:31:31Z,NA,NA,NA,NA,NA,NA
1977,317,33,NA,NA,6,12,NA,FALSE,NA,98,22,30,21,28,NA,NA,NA,15,NA,NA,10,NA,NA,kjartan,2014-05-22T15:33:05Z,kjartan,2014-11-13T12:18:13Z,4,NA,NA,NA,NA,NA
9547,1062,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9548,1063,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9549,1064,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9550,1065,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9551,1066,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.85,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9552,1067,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.25,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9553,1068,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9554,1069,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9555,1070,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.95,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
9556,1071,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,NA,NA,NA,NA,kjartan,2014-06-11T14:48:31Z,kjartan,2016-06-08T11:25:05Z,NA,NA,NA,NA,NA,NA
